TIME,Oy,Ox,Dy,Dx,Q,CITY
40900.0,118.142244,24.53721,117.71597,24.533487,1,0
40908.0,117.716116,24.516062,118.127616,24.486824,1,1
41025.0,118.125074,24.433124,117.674169,24.494963,1,0
41150.0,117.6702,24.498137,118.056469,24.586359,1,1
41186.0,117.657269,24.505396,118.120148,24.514841,1,1
41246.0,118.023915,24.531049,117.674393,24.510671,1,0
41289.0,118.038459,24.463498,117.674504,24.50292,1,0
41290.0,117.683865,24.50333,118.159459,24.492455,1,1
41400.0,117.667481,24.507064,118.136131,24.531815,1,1
41400.0,117.638066,24.505287,118.14463,24.490839,1,1
41400.0,117.686533,24.495065,118.160773,24.504495,1,1
41400.0,118.120363,24.432028,117.638066,24.505287,4,0
41400.0,117.656812,24.506401,118.103287,24.468708,1,1
41400.0,118.154028,24.488165,117.674006,24.507801,1,0
41400.0,117.677569,24.518545,118.097297,24.561243,1,1
41450.0,117.653033,24.53129,118.086343,24.447572,1,1
41507.0,117.73438,24.498028,118.01609,24.486493,1,1
41526.0,118.114987,24.48754,117.687374,24.50812,1,0
41615.0,117.728881,24.49654,118.159609,24.493531,1,1
41617.0,118.126016,24.48481,117.65952,24.5372,1,0
41701.0,117.643074,24.515895,118.151915,24.487749,1,1
41717.0,118.125806,24.479642,117.653096,24.500688,1,0
41718.0,117.724001,24.496375,118.142244,24.53721,1,1
41811.0,117.628251,24.51067,118.171847,24.537605,1,1
41847.0,118.134149,24.510021,117.692064,24.518406,1,0
42000.0,117.664912,24.521666,118.152765,24.541404,1,1
42000.0,117.68046,24.508493,118.136128,24.531814,2,1
42000.0,117.658675,24.507074,118.152323,24.542164,1,1
42013.0,118.098977,24.455621,117.697924,24.523264,1,0
42050.0,117.636192,24.52052,118.092436,24.461964,1,1
42232.0,117.748571,24.502382,118.152224,24.505097,1,1
42236.0,118.142764,24.513166,117.631099,24.508689,1,0
42444.0,117.679251,24.491473,118.130271,24.499072,1,1
42476.0,118.136986,24.52495,117.703151,24.505596,1,0
42477.0,117.662285,24.507806,118.030787,24.484049,1,1
42578.0,117.698265,24.512128,118.064738,24.562905,1,1
42600.0,118.125037,24.505305,117.750063,24.500561,1,0
42600.0,117.687368,24.503556,118.12132,24.43313,1,1
42600.0,117.750093,24.50911,118.102581,24.486994,1,1
42681.0,117.707722,24.514566,118.165305,24.507163,1,1
42697.0,117.680797,24.522346,118.110019,24.522981,1,1
42717.0,118.138332,24.49317,117.687305,24.497589,1,0
42731.0,118.12764,24.4823,117.692349,24.497285,1,0
42865.0,118.140897,24.517622,117.707252,24.501454,1,0
42973.0,117.662763,24.502538,118.117957,24.527116,1,1
43151.0,118.136128,24.531814,117.658291,24.490173,1,0
43200.0,118.163317,24.470734,117.656129,24.505397,1,0
43200.0,117.679418,24.489576,118.158674,24.503823,1,1
43200.0,117.634094,24.535698,118.155771,24.522386,1,1
43200.0,117.987565,24.485138,117.638393,24.524631,1,0
43200.0,118.142244,24.53721,117.659893,24.539534,1,0
43200.0,117.731695,24.517683,118.147155,24.638312,1,1
43200.0,117.679418,24.489576,118.164295,24.511931,1,1
43200.0,117.72586,24.462454,118.142244,24.53721,1,1
43200.0,117.726879,24.463834,118.083083,24.463653,1,1
43200.0,118.135152,24.488639,117.660653,24.507228,1,0
43200.0,117.651115,24.509791,118.152735,24.541456,1,1
43200.0,117.681535,24.499417,118.142244,24.53721,1,1
43200.0,118.104304,24.588292,117.634094,24.535698,1,0
43200.0,118.148835,24.525129,117.638393,24.524631,1,0
43265.0,118.163991,24.525652,117.714186,24.524409,1,0
43409.0,117.68641,24.49776,118.125957,24.688029,1,1
43489.0,117.663068,24.50154,118.173142,24.489901,1,1
43519.0,117.671447,24.493314,118.182296,24.476885,1,1
43526.0,117.681713,24.518851,118.201455,24.481706,1,1
43606.0,117.682608,24.494727,118.100355,24.50216,1,1
43634.0,117.706689,24.495121,118.142244,24.53721,1,1
43663.0,117.717946,24.506974,118.140778,24.525338,1,1
43728.0,118.128502,24.476178,117.68464,24.502616,1,0
43800.0,118.042655,24.557796,117.63314,24.520533,1,0
43800.0,117.636071,24.521436,118.104215,24.579967,1,1
43812.0,118.133369,24.489486,117.719453,24.513209,1,0
43862.0,117.664934,24.514818,118.124558,24.469663,1,1
43886.0,118.136059,24.495228,117.706696,24.49512,1,0
43888.0,117.665808,24.485995,118.180162,24.4676,1,1
43957.0,117.681964,24.486421,118.119923,24.467347,1,1
44027.0,117.678042,24.499632,118.115663,24.469199,1,1
44030.0,118.124867,24.47012,117.716652,24.530926,1,0
44034.0,118.125779,24.479507,117.684013,24.495293,1,0
44049.0,117.720219,24.533228,118.137399,24.521321,1,1
44070.0,118.086681,24.484425,117.659419,24.505525,1,0
44112.0,118.151437,24.47556,117.687053,24.512867,1,0
44215.0,118.099274,24.480778,117.715232,24.53183,1,0
44252.0,118.142764,24.513166,117.631099,24.508689,1,0
44297.0,118.04384,24.487945,117.658672,24.518319,1,0
44400.0,117.692819,24.506527,118.17638,24.49725,1,1
44400.0,117.646185,24.50638,118.130098,24.422478,2,1
44400.0,117.706002,24.500972,118.148666,24.519397,1,1
44507.0,118.163392,24.526722,117.653037,24.500622,1,0
44545.0,118.11586,24.527813,117.714322,24.511563,1,0
44676.0,118.185197,24.505486,117.666922,24.494752,1,0
44736.0,117.682609,24.494728,118.105683,24.469993,1,1
44805.0,117.711709,24.500681,118.066616,24.631059,1,1
44821.0,117.633928,24.536263,118.144075,24.479808,1,1
44843.0,117.72898,24.514424,118.161054,24.52054,1,1
44848.0,117.68057,24.492869,118.152321,24.542165,1,1
44930.0,118.11831,24.468083,117.661326,24.520119,1,0
45000.0,118.081142,24.454059,117.643575,24.505501,1,0
45000.0,117.712236,24.508505,118.046928,24.486242,1,1
45000.0,118.12477,24.505317,117.638939,24.53425,1,0
45000.0,117.692231,24.508741,118.122027,24.486463,1,1
45000.0,118.112807,24.46681,117.638522,24.520581,1,0
45000.0,117.644631,24.509946,118.11705,24.48299,1,1
45000.0,117.638066,24.505287,118.13055,24.425804,1,1
45000.0,118.114105,24.445418,117.638517,24.52058,1,0
45000.0,118.15561,24.491338,117.72128,24.512673,1,0
45000.0,118.08247,24.454112,117.649665,24.504589,2,0
45045.0,117.63854,24.519496,118.090447,24.442807,1,1
45068.0,117.669042,24.500971,118.103391,24.457518,1,1
45160.0,118.081523,24.451977,117.652095,24.490138,1,0
45161.0,118.047419,24.566019,117.717609,24.51509,1,0
45183.0,118.026442,24.449901,117.672378,24.515524,1,0
45227.0,118.130621,24.422839,117.643574,24.505501,1,0
45256.0,117.748506,24.502255,118.072132,24.567257,1,1
45352.0,118.126198,24.482807,117.651678,24.503947,1,0
45459.0,118.119582,24.511615,117.68803,24.515516,1,0
45473.0,117.621154,24.522947,118.116741,24.48017,1,1
45484.0,117.692077,24.499269,118.123781,24.43453,2,1
45510.0,118.182059,24.466337,117.682609,24.494728,1,0
45546.0,118.125453,24.479235,117.682608,24.494727,1,0
45579.0,117.647304,24.5072,118.071069,24.560955,1,1
45600.0,118.093165,24.458496,117.681215,24.509312,1,0
45623.0,118.087964,24.472341,117.692665,24.505741,1,0
45656.0,118.055944,24.604333,117.65112,24.50979,1,0
45713.0,118.144277,24.504099,117.688117,24.49866,1,0
45782.0,118.138019,24.49432,117.638655,24.510638,1,0
45797.0,117.66563,24.498366,118.048302,24.49734,1,1
45802.0,118.061071,24.571165,117.67003,24.499118,1,0
45844.0,117.712236,24.508507,118.036741,24.48073,1,1
45846.0,118.097551,24.466033,117.688935,24.504133,1,0
45890.0,118.151785,24.539754,117.715131,24.508318,1,0
45927.0,117.66018,24.522128,118.164092,24.52749,1,1
46099.0,117.678826,24.507093,118.115665,24.469197,1,1
46133.0,118.097977,24.459878,117.695478,24.506285,1,0
46193.0,117.659993,24.517653,118.120803,24.455742,1,1
46200.0,118.125106,24.511579,117.717629,24.514866,1,0
46200.0,117.717139,24.519227,118.131917,24.498231,2,1
46200.0,118.099401,24.582344,117.668546,24.493445,1,0
46211.0,118.000379,24.532752,117.671913,24.517347,1,0
46297.0,117.677948,24.487725,118.011924,24.533025,1,1
46635.0,117.679871,24.520225,118.046875,24.562323,1,1
46656.0,117.672173,24.4932,118.120895,24.464931,1,1
46656.0,117.66501,24.506454,118.028973,24.524576,1,1
46715.0,117.732165,24.492671,118.110019,24.522981,1,1
46755.0,118.048885,24.492357,117.643575,24.505501,1,0
46800.0,117.653604,24.507121,118.115445,24.458258,1,1
46800.0,117.683549,24.460346,118.142244,24.53721,1,1
46800.0,117.721184,24.454679,118.110428,24.427531,1,1
46800.0,117.687353,24.497806,118.126083,24.504704,2,1
46800.0,118.048845,24.496512,117.715917,24.518899,1,0
46800.0,117.645549,24.509037,118.13509,24.48743,1,1
46800.0,117.63801,24.535964,118.059425,24.570431,1,1
46800.0,118.114105,24.445418,117.634723,24.511177,1,0
46800.0,118.130343,24.426427,117.638066,24.505287,2,0
46800.0,117.639216,24.522951,118.130148,24.424961,1,1
46800.0,117.730659,24.516804,118.093068,24.434929,1,1
46800.0,117.643575,24.505501,118.124633,24.484367,1,1
46800.0,117.629147,24.509616,118.065153,24.558018,1,1
46800.0,118.142244,24.53721,117.652095,24.490138,1,0
46809.0,117.731822,24.493507,118.164295,24.511931,1,1
46885.0,118.120892,24.464931,117.688996,24.517591,1,0
46888.0,118.135807,24.50124,117.720597,24.50892,1,0
46909.0,117.663328,24.506067,118.038335,24.460651,1,1
46980.0,117.7252,24.504539,118.124564,24.472137,1,1
47002.0,117.678827,24.519146,118.070991,24.566568,1,1
47015.0,118.152323,24.542164,117.719221,24.50691,1,0
47172.0,118.107602,24.470865,117.676516,24.514428,1,0
47186.0,117.735565,24.510359,118.134228,24.491383,1,1
47220.0,118.120892,24.464931,117.693598,24.510417,1,0
47225.0,117.678941,24.517994,118.201455,24.481706,1,1
47257.0,117.636053,24.520332,118.144556,24.477709,1,1
47284.0,117.735595,24.510989,118.197113,24.472942,1,1
47316.0,117.748546,24.502317,118.070991,24.566568,1,1
47357.0,117.662228,24.510637,118.136816,24.531395,1,1
47400.0,118.147377,24.433773,117.638136,24.520415,2,0
47400.0,117.706632,24.505204,118.200095,24.49053,1,1
47435.0,117.687131,24.505836,118.091283,24.456657,1,1
47437.0,117.671714,24.501525,118.146407,24.426787,1,1
47580.0,117.715652,24.51187,118.044151,24.494294,2,1
47602.0,117.672589,24.516258,118.145806,24.509828,1,1
47620.0,117.704004,24.507502,118.04384,24.487945,1,1
47653.0,117.719221,24.50691,118.078107,24.452182,1,1
47655.0,117.701749,24.52855,118.127394,24.467838,1,1
47677.0,118.159982,24.504572,117.727236,24.496229,1,0
47760.0,117.715917,24.518899,118.135576,24.48307,1,1
47769.0,118.115152,24.58417,117.66956,24.516091,1,0
47927.0,118.131853,24.498345,117.66517,24.509555,1,0
47972.0,117.673944,24.531019,118.085587,24.447893,1,1
47984.0,118.099041,24.515529,117.672136,24.499984,1,0
47998.0,118.118169,24.434586,117.664708,24.503265,1,0
48000.0,118.1118,24.521727,117.698265,24.512128,1,0
48000.0,117.683971,24.519915,118.101559,24.455949,1,1
48000.0,117.730614,24.517022,118.093068,24.434929,1,1
48000.0,118.173276,24.490541,117.719224,24.50691,1,0
48000.0,117.683971,24.519915,118.101559,24.455949,1,1
48000.0,118.131202,24.424748,117.64503,24.506377,1,0
48000.0,117.682609,24.494728,118.061853,24.558913,1,1
48070.0,118.145556,24.431222,117.692068,24.518406,1,0
48097.0,117.662813,24.503472,118.120803,24.455742,1,1
48110.0,117.748546,24.502317,118.070991,24.566568,1,1
48161.0,118.192253,24.485265,117.722443,24.504553,1,0
48182.0,118.155488,24.517152,117.635272,24.514363,2,0
48196.0,117.664749,24.513654,118.190546,24.505352,1,1
48234.0,118.125489,24.50638,117.679178,24.4991,1,0
48259.0,117.634098,24.535697,118.121178,24.539996,1,1
48277.0,118.150649,24.733903,117.666911,24.499466,1,0
48284.0,117.722596,24.498123,118.159636,24.520174,1,1
48536.0,118.086342,24.447573,117.67537,24.516573,1,0
48550.0,117.661269,24.509571,118.166708,24.484141,1,1
48560.0,117.730488,24.51218,118.046055,24.560723,1,1
48581.0,118.110833,24.519604,117.717549,24.514708,1,0
48600.0,118.094282,24.463209,117.657938,24.525743,1,0
48600.0,117.719988,24.510037,118.044449,24.568406,1,1
48600.0,117.625168,24.527759,118.150049,24.52497,1,1
48600.0,117.657731,24.507335,118.1662,24.537375,1,1
48600.0,117.650198,24.508693,118.098421,24.504483,1,1
48606.0,118.145795,24.475838,117.63252,24.519407,1,0
48633.0,118.154788,24.510192,117.673698,24.509623,1,0
48663.0,118.200471,24.49258,117.653604,24.506388,1,0
48685.0,118.180295,24.477992,117.655441,24.507543,1,0
48718.0,117.664017,24.505994,117.987287,24.485031,1,1
48724.0,117.63882,24.518965,118.03515,24.491053,1,1
48818.0,118.166834,24.458964,117.748571,24.502382,1,0
48884.0,117.679238,24.490994,118.152892,24.428403,2,1
48886.0,118.166981,24.462303,117.675865,24.503731,1,0
48887.0,117.673452,24.515083,118.149467,24.49707,1,1
48930.0,118.104912,24.464087,117.664771,24.49484,1,0
48945.0,117.65954,24.508928,118.119622,24.485112,1,1
49010.0,118.138684,24.489956,117.666187,24.513093,1,0
49016.0,117.679154,24.490084,118.148991,24.51179,1,1
49029.0,117.672784,24.514638,118.18552,24.488167,1,1
49045.0,117.679154,24.490084,118.148991,24.51179,1,1
49046.0,118.140714,24.532505,117.666459,24.494165,1,0
49057.0,118.145203,24.487681,117.682609,24.494728,1,0
49111.0,117.672416,24.492685,118.112557,24.541756,1,1
49134.0,117.683763,24.493372,118.11767,24.465248,1,1
49187.0,118.089278,24.452781,117.681252,24.494007,1,0
49200.0,117.661366,24.511191,118.142244,24.53721,1,1
49257.0,118.182471,24.477168,117.748085,24.48762,1,0
49262.0,118.13303,24.546244,117.664552,24.502867,1,0
49269.0,117.73285,24.513572,118.12282,24.535922,1,1
49287.0,117.657304,24.505392,118.191425,24.499412,1,1
49320.0,117.731532,24.513013,118.086343,24.447572,1,1
49328.0,118.060643,24.553779,117.7027,24.515614,1,0
49425.0,117.659401,24.505498,118.095808,24.511169,1,1
49540.0,118.096992,24.439352,117.711708,24.500681,1,0
49547.0,118.092204,24.490587,117.656144,24.478143,1,0
49599.0,117.637281,24.545903,118.103328,24.512109,1,1
49632.0,118.109817,24.566726,117.682609,24.494728,1,0
49673.0,117.663644,24.501051,118.105,24.56919,1,1
49755.0,117.654743,24.500725,118.019385,24.523363,1,1
49800.0,118.130203,24.423473,117.638105,24.505263,2,0
49800.0,117.656544,24.505926,118.142242,24.537209,1,1
49800.0,118.101172,24.502927,117.638522,24.520581,1,0
49839.0,118.034972,24.463522,117.643575,24.505501,1,0
50003.0,118.138106,24.530969,117.734927,24.517509,1,0
50020.0,117.732161,24.492643,118.035155,24.491052,1,1
50032.0,118.169986,24.529253,117.66601,24.521513,1,0
50079.0,117.637627,24.520582,118.134705,24.489761,1,1
50125.0,117.664781,24.521609,118.109183,24.483461,1,1
50146.0,117.661702,24.478659,118.049014,24.568514,1,1
50208.0,118.083671,24.456645,117.639237,24.518857,1,0
50324.0,118.185012,24.510259,117.659049,24.517862,1,0
50341.0,118.118286,24.467815,117.71554,24.519388,1,0
50343.0,117.70318,24.505932,118.131217,24.468349,1,1
50347.0,118.140878,24.473106,117.651115,24.509791,1,0
50354.0,117.686796,24.499437,118.152103,24.519723,1,1
50371.0,117.721198,24.454785,118.146539,24.426397,1,1
50377.0,118.098872,24.463595,117.649823,24.504518,1,0
50386.0,117.657824,24.519786,118.103746,24.512016,1,1
50400.0,118.082448,24.476303,117.680694,24.492959,1,0
50400.0,117.685085,24.496752,118.143162,24.523424,1,1
50400.0,117.670747,24.509165,117.904662,24.523387,1,1
50400.0,117.63513,24.541416,118.123592,24.535022,1,1
50400.0,118.098054,24.436041,117.699694,24.497586,1,0
50400.0,117.64256,24.51225,118.077973,24.456517,2,1
50400.0,117.679777,24.498833,118.136131,24.531815,1,1
50400.0,117.748571,24.502382,118.039659,24.555172,1,1
50400.0,117.682608,24.494727,118.144623,24.490839,1,1
50400.0,117.702797,24.51372,118.117811,24.493639,1,1
50400.0,117.677727,24.497014,118.135275,24.500572,1,1
50400.0,118.120515,24.48776,117.670209,24.501072,1,0
50400.0,118.086789,24.449564,117.631379,24.515445,1,0
50400.0,117.717347,24.51155,118.153026,24.50574,1,1
50400.0,117.676527,24.516146,118.118925,24.511809,1,1
50400.0,118.17117,24.468696,117.644394,24.519538,1,0
50419.0,118.121162,24.466558,117.737933,24.511487,1,0
50420.0,117.721198,24.454785,118.146539,24.426397,1,1
50436.0,118.086288,24.450268,117.672125,24.49295,3,0
50463.0,118.183038,24.501439,117.690483,24.516626,1,0
50464.0,117.716474,24.508957,118.116772,24.489219,1,1
50491.0,118.097393,24.453697,117.692346,24.497285,1,0
50509.0,118.093657,24.43311,117.690421,24.516183,1,0
50523.0,117.671725,24.512523,118.087895,24.455601,1,1
50550.0,118.059656,24.557731,117.633299,24.518742,1,0
50641.0,117.658102,24.518033,118.127046,24.515878,1,1
50716.0,118.198164,24.495079,117.631481,24.508316,1,0
50718.0,117.680596,24.493902,118.167383,24.455169,1,1
50783.0,117.705694,24.496352,118.15119,24.529126,1,1
50821.0,117.688814,24.514889,117.946786,24.484484,1,1
50949.0,117.696991,24.518529,118.15561,24.491338,1,1
50970.0,118.108541,24.45854,117.667426,24.518991,1,0
51000.0,117.666425,24.501656,118.100014,24.474595,1,1
51000.0,118.09739,24.453698,117.688225,24.497191,4,0
51017.0,118.0618,24.574805,117.681249,24.494007,1,0
51035.0,117.671408,24.507021,118.033135,24.490861,1,1
51094.0,118.124166,24.538605,117.678198,24.50802,1,0
51248.0,118.145806,24.488956,117.679907,24.499323,1,0
51261.0,117.625726,24.526559,118.140737,24.508828,1,1
51283.0,118.142296,24.51775,117.678572,24.515318,1,0
51298.0,117.659109,24.498553,118.093704,24.433019,1,1
51425.0,118.09947,24.437667,117.627092,24.530695,2,0
51460.0,117.692064,24.518406,118.005869,24.520925,1,1
51483.0,118.08882,24.458131,117.682725,24.520741,2,0
51497.0,118.035155,24.491052,117.66036,24.50354,1,0
51525.0,117.657279,24.490138,118.079678,24.601646,1,1
51593.0,118.10515,24.508085,117.635207,24.510622,1,0
51599.0,118.162131,24.443114,117.662734,24.520538,2,0
51600.0,117.636686,24.520916,118.071294,24.562544,1,1
51600.0,117.719001,24.510564,118.109349,24.428205,1,1
51741.0,118.109308,24.428993,117.638066,24.505287,1,0
51785.0,117.718876,24.51808,118.170854,24.459635,1,1
51815.0,117.653235,24.501648,118.037257,24.463832,1,1
51819.0,117.63527,24.514363,118.085982,24.457321,1,1
51849.0,118.128805,24.506293,117.671693,24.500934,1,0
51871.0,117.748576,24.502387,118.16296,24.441615,2,1
51889.0,117.682609,24.494728,118.044442,24.493482,1,1
51958.0,118.094514,24.464331,117.675217,24.520491,1,0
51993.0,118.096223,24.465291,117.667426,24.518994,1,0
52005.0,118.08823,24.476628,117.667924,24.52139,1,0
52019.0,117.641436,24.54653,118.137471,24.52579,1,1
52046.0,118.09381,24.433274,117.690483,24.516626,1,0
52055.0,118.156453,24.519541,117.70731,24.507942,1,0
52059.0,117.649643,24.513405,118.091002,24.460094,2,1
52152.0,118.054081,24.49281,117.707722,24.514566,1,0
52174.0,118.161931,24.535099,117.690322,24.501905,1,0
52200.0,118.1095,24.581653,117.634098,24.535697,1,0
52200.0,118.155376,24.492704,117.639825,24.519762,1,0
52200.0,117.643575,24.505501,118.070991,24.566568,1,1
52200.0,118.193638,24.484007,117.651678,24.503947,1,0
52200.0,118.164407,24.505295,117.653033,24.53129,1,0
52200.0,117.638066,24.505287,118.136128,24.531814,1,1
52200.0,117.629569,24.511484,117.998097,24.52898,1,1
52200.0,117.664602,24.514583,118.166363,24.530344,1,1
52200.0,117.694654,24.502414,118.053543,24.591894,1,1
52200.0,118.176874,24.535311,117.748571,24.502382,1,0
52200.0,117.663363,24.507612,118.152323,24.542164,2,1
52200.0,117.684438,24.497843,118.116615,24.483561,1,1
52200.0,117.70219,24.518306,118.1852,24.505487,1,1
52200.0,118.110775,24.428934,117.628404,24.524691,1,0
52200.0,118.150035,24.471244,117.641012,24.519342,1,0
52200.0,117.667158,24.50528,118.139178,24.497304,2,1
52200.0,117.750714,24.484923,118.184729,24.476555,1,1
52303.0,117.684357,24.495223,118.123306,24.514601,1,1
52442.0,118.17575,24.475563,117.671369,24.50291,1,0
52531.0,117.638032,24.505468,118.097809,24.563629,1,1
52569.0,118.035642,24.46218,117.643575,24.505501,1,0
52589.0,118.141634,24.526153,117.682608,24.494727,1,0
52709.0,117.682729,24.520742,118.14735,24.521763,2,1
52720.0,118.196184,24.483183,117.679942,24.492086,1,0
52737.0,118.102813,24.512877,117.684117,24.500369,2,0
52800.0,118.035155,24.491052,117.698265,24.512128,1,0
52800.0,117.643575,24.505501,118.133203,24.510333,1,1
52910.0,118.136135,24.495202,117.684256,24.493906,1,0
53022.0,117.65177,24.533755,118.061356,24.553099,1,1
53086.0,118.103772,24.507227,117.674392,24.510671,1,0
53116.0,117.642198,24.52678,118.036855,24.487533,1,1
53119.0,118.09381,24.433274,117.684224,24.517728,1,0
53239.0,117.63527,24.514363,118.127594,24.504097,1,1
53277.0,118.09014,24.443011,117.63854,24.519496,1,0
53322.0,117.656145,24.509175,118.098756,24.46128,1,1
53372.0,118.053579,24.488601,117.625573,24.520893,1,0
53400.0,117.664602,24.514583,118.104514,24.463917,1,1
53430.0,118.120895,24.464931,117.653122,24.5007,1,0
53652.0,117.750714,24.484923,118.103946,24.464178,1,1
53682.0,118.171259,24.530202,117.649691,24.509072,1,0
53756.0,117.666984,24.517479,118.080577,24.454071,1,1
53781.0,117.668545,24.505497,118.136715,24.509505,1,1
53860.0,118.096237,24.505125,117.638066,24.505287,1,0
53871.0,118.152953,24.539782,117.658292,24.490173,6,0
53880.0,118.085773,24.460034,117.687716,24.501434,1,0
53940.0,117.677034,24.502317,118.125514,24.48925,1,1
53947.0,118.131854,24.498345,117.725766,24.530485,1,0
54000.0,117.637248,24.520255,118.148784,24.525416,1,1
